word,count
"kelpo", 16
"keltainen", 1
"keltaisella", 1
"keltaisia", 1
"keltaista", 1
"kemut", 1
"ken", 7
"kenelle", 1
"kenellekään", 2
"kenellä", 1
"kenenkä", 1
"kenenkään", 3
"kengällään", 1
"kengän", 2
"kenkiin", 1
"kenkiänne", 1
"kenkänsä", 1
"kenkään", 1
"kenties", 3
"kenttä", 4
"kenttää", 5
"kentälle", 2
"kentällekin", 1
"kentällä", 1
"kentän", 3
"kentästä", 1
"kepeä", 1
"kepposen", 1
"kepposia", 2
"kepposissa", 1
"kera", 1
"kerjäläinen", 1
"kerraksi", 1
"kerralla", 1
"kerran", 26
"kerrassaan", 4
"kerro", 4
"kerron", 3
"kerrottaissa", 1
"kerrottavan", 1
"kerrottiin", 2
"kerskailevia", 1
"kerta", 1
"kertaa", 13
"kertaakaan", 3
"kertoa", 4
"kertoakseen", 1
"kertoi", 2
"kertoja", 1
"kertokoot", 1
"kertomat", 1
"kertomuksia", 1
"kertomus", 2
"kertoneet", 1
"kertovat", 2
"keräilivät", 1
"keräytyivät", 1
"kerääntyminen", 1
"kerääntyneet", 1
"keskelle", 5
"keskellä", 8
"keskeltä", 3
"kesken", 3
"keskenään", 7
"keskeytti", 2
"keskeyttivät", 1
"keskeyttäen", 1
"keskiviikkoisin", 1
"keskustelemaan", 1
"keskustelivat", 1
"keskustella", 1
"keskusteltuaan", 1
"keskustelu", 1
"keskustelusta", 1
"keskuudestaan", 1
"kesti", 1
"kestitse", 1
"kestitykset", 1
"kestivät", 2
"kestäneet", 1
"kestänyt", 1
"kestävän", 1
"kestää", 4
"keto", 2
"ketoa", 1
"ketterä", 1
"kettu", 1
"ketä", 2
"ketäpä", 1
"ketään", 10
"keveinä", 1
"keveältä", 1
"kevytmielisen", 1
"kevytmieliset", 1
"keväällä", 1
"keväänä", 1
"kidrjaaga", 16
"kidrjaagan", 2
"kidutetaan", 1
"kidutukset", 1
"kidutuksia", 4
"kiehahtaen", 1
"kiehahtanut", 1
"kiehahti", 1
"kiehuvaa", 1
"kielellään", 1
"kieli", 1
"kieliopilliset", 1
"kielletty", 1
"kieltä", 1
"kieltäytyi", 2
"kieltäytyä", 1
"kieltään", 1
"kierrokseen", 1
"kierrosta", 1
"kiersi", 2
"kierteli", 1
"kietoen", 1
"kietoi", 1
"kietoivat", 1
"kietonut", 1
"kietoutui", 1
"kiharapäisiä", 1
"kiharat", 2
"kiharoina", 2
"kiihkeällä", 1
"kiihkoaan", 1
"kiihkoisaa", 1
"kiihottivat", 1
"kiihtyi", 1
"kiihtymistään", 1
"kiilsivät", 2
"kiinni", 16
"kiinnitettiin", 1
"kiinnitetty", 3
"kiinnitettyään", 1
"kiinnitti", 3
"kiinnittäneet", 1
"kiintynyt", 1
"kiipeilleet", 1
"kiipesi", 2
"kiipeä", 1
"kiipeäminen", 1
"kiireesti", 1
"kiireestä", 1
"kiirehti", 2
"kiirehtivät", 3
"kiiruhtaa", 1
"kiiruhti", 3
"kiisteli", 1
"kiitelee", 1
"kiiti", 4
"kiitivät", 1
"kiitollinen", 1
"kiitos", 2
"kiitti", 4
"kiittämään", 1
"kiittää", 2
"kiitäkäämme", 1
"kiitän", 1
"kiitää", 2
"kiivaasti", 3
"kiivetessään", 1
"kiljahti", 1
"kiljaista", 1
"kiljaisten", 1
"kiljasi", 1
"kiljuivat", 1
"kilpaa", 1
"kilvan", 2
"kimakka", 1
"kimallellut", 1
"kimaltelee", 1
"kimalteleva", 2
"kimalteli", 2
"kimaltelikin", 1
"kimmelsi", 1
"kimppuumme", 2
"kimppuun", 13
"kimppuunsa", 2
"kind", 1
"kiovan", 8
"kiovankin", 1
"kiovassa", 4
"kipeästi", 1
"kirj", 1
"kirjaga", 1
"kirjailivat", 1
"kirjaillun", 1
"kirjailtu", 3
"kirjailtua", 2
"kirjailtuja", 1
"kirjailtun", 1
"kirjansa", 1
"kirjapaino", 1
"kirjat", 1
"kirjava", 1
"kirjavana", 1
"kirjavassa", 1
"kirjavat", 1
"kirjavilla", 1
"kirjavina", 1
"kirjeen", 1
"kirjoitti", 1
"kirjoja", 1
"kirjojen", 1
"kirjuri", 4
"kirkas", 1
"kirkasta", 1
"kirkasti", 2
"kirkkaalla", 1
"kirkkaana", 4
"kirkkaassa", 1
"kirkkaat", 1
"kirkkaiden", 1
"kirkkaita", 1
"kirkko", 1
"kirkkoa", 2
"kirkkoansa", 1
"kirkkojensa", 1
"kirkkolaulajat", 1
"kirkkoon", 1
"kirkoissa", 1
"kirkolle", 1
"kirkon", 3
"kirkonkello", 1
"kirkossa", 4
"kirkosta", 1
"kirkot", 3
"kirkotkaan", 1
"kirkuivat", 1
"kirkunasta", 1
"kiroama", 1
"kiroo", 2
"kirottu", 2
"kirotut", 4
"kirsikkapensaiden", 1
"kirves", 1
"kisailivat", 1
"kissaa", 1
"kisuuttelemaan", 1
"kita", 1
"kitaransoittajaa", 1
"kiusaksi", 1
"kiusauksista", 1
"kivahti", 1
"kivestä", 1
"kivettyneenä", 1
"kivikkoinen", 1
"kiviltä", 1
"kivinen", 1
"kiviportaat", 1
"kivisten", 1
"kivistystä", 1
"kiviä", 5
"kiväärejä", 1
"kivääritulta", 1
"know", 1
"kobita", 2
"kodeistaan", 1
"kodin", 1
"koelaukauksia", 1
"koetan", 1
"koetellakaan", 1
"koetellen", 1
"koetettiin", 1
"koetettu", 1
"koettaa", 1
"koettaen", 5
"koettakaa", 1
"koettelivat", 1
"koetti", 11
"koettivat", 2
"kohautti", 1
"kohdalla", 1
"kohdannut", 1
"kohden", 4
"kohdistuessa", 1
"kohdistui", 1
"kohoaa", 2
"kohoavassa", 1
"kohoavasta", 1
"kohonnut", 1
"kohosi", 10
"kohosivat", 1
"kohotettuina", 1
"kohottaa", 2
"kohottaen", 3
"kohottamalla", 1
"kohotti", 7
"kohottikin", 1
"kohottivat", 1
"kohta", 3
"kohtalo", 4
"kohtaloaan", 1
"kohtalon", 3
"kohtaloni", 3
"kohtalonne", 1
"kohtasi", 3
"kohtasivat", 3
"kohtaukset", 1
"kohti", 4
"kohtuudesta", 1
"koi", 1
"koira", 7
"koiraa", 1
"koiralle", 1
"koiran", 2
"koirana", 1
"koiranleuka", 2
"koirat", 5
"koiriahan", 1
"koirille", 1
"koittaessa", 1
"koittanut", 1
"koitti", 1
"koitua", 1
"koivet", 1
"koivuiset", 1
"koivuvitsoilla", 1
"kokea", 1
"kokemattomuuttaan", 1
"kokemuksiensa", 1
"kokemusta", 1
"kokeneet", 2
"kokeneita", 1
"kokenut", 4
"kokin", 1
"kokit", 1
"kokkeja", 1
"koko", 62
"kokonaan", 15
"kokonainen", 2
"kokonaista", 2
"kokoon", 7
"kokoonnuttu", 1
"kokoontua", 1
"kokoontui", 1
"kokoontuivat", 4
"kokoontukoon", 1
"kokoontuneet", 3
"kokoontunut", 1
"kokosi", 2
"kokous", 2
"kolikkoa", 1
"kolikot", 1
"kolinaa", 2
"kolinasta", 2
"kolkassa", 1
"kolkkaan", 1
"kolkuttaakseen", 1
"kolmanneksi", 1
"kolmannella", 2
"kolmannelta", 1
"kolmannen", 2
"kolmas", 3
"kolmasosa", 1
"kolmasti", 1
"kolmatta", 1
"kolmattakymmentä", 1
"kolme", 16
"kolmeen", 2
"kolmeksikin", 1
"kolmekymmentä", 2
"kolmelle", 2
"kolmen", 2
"kolmenkymmenenviiden", 1
"kolmessa", 1
"kolmesti", 1
"kolmetoista", 1
"kolmetuhatta", 1
"kolminaisuuteen", 1
"kolminkertaiset", 1
"kolminkertaisiin", 1
"kolopjor", 2
"komeaan", 1
"komeana", 1
"komeissa", 1
"komeita", 1
"komennon", 1
"komentamaan", 1
"komenteli", 1
"komentosauvan", 1
"komeutta", 1
"komisariot", 1
"kompastua", 1
"kompastui", 1
"kompastuu", 1
"koneellisesti", 1
"konna", 1
"konstantinopoliin", 1
"konsulejaan", 1
"kontua", 1
"kookas", 4
"kookkaat", 1
"koolle", 1
"koonnut", 1
"koota", 3
"kopeekkaakaan", 1
"koreili", 1
"koristeella", 1
"koristeita", 1
"koristettu", 1
"koristettua", 1
"koristivat", 1
"koristuksensa", 1
"koristukset", 2
"koristuksia", 2
"koristuksilla", 1
"koristus", 1
"korjaa", 1
"korjaamaan", 1
"korjata", 1
"korjatkaa", 3
"korjattiin", 1
"korkea", 6
"korkeaan", 1
"korkeajalkaisen", 1
"korkealle", 5
"korkeammalle", 2
"korkean", 2
"korkeasti", 4
"korkeat", 2
"korkeimmasti", 1
"korkeimmat", 1
"korkeita", 1
"korkeittein", 1
"korkeudesta", 1
"koronkiskurina", 1
"korottaa", 1
"korotti", 1
"korpit", 1
"korppi", 1
"korshon", 1
"korsi", 1
"korsissaan", 1
"korsunskin", 1
"korvaansa", 1
"korvallisetkin", 1
"korvanne", 1
"korvauksenaan", 1
"korviin", 1
"korvistaan", 1
"koshevoi", 35
"koshevoikin", 2
"koshevoiksi", 7
"koshevoiksikin", 1
"koshevoille", 2
"koshevoin", 10
"kosjan", 1
"koska", 10
"koskaan", 24
"koskea", 2
"koskeko", 1
"koskemattomana", 1
"koskentaan", 4
"koskentaassa", 1
"koskentaka", 3
"koskentakaa", 1
"koskentakaisen", 2
"koskentakaiset", 28
"koskentakaisia", 6
"koskentakaisille", 4
"koskentakaisista", 1
"koskentakaisten", 11
"koskentakana", 3
"koskenut", 2
"kosketellut", 1
"koskettivat", 1
"kosketuksesta", 1
"kosketus", 1
"koskista", 1
"kostaa", 2
"kostaja", 1
"kostamaan", 1
"kostaneet", 1
"kostanut", 1
"kostavansa", 1
"kosteata", 1
"kosteudesta", 1
"kosto", 1
"kotia", 3
"kotiin", 4
"kotiinne", 1
"kotiinsa", 1
"kotimaahansa", 1
"kotimaaksi", 1
"kotka", 1
"kotkamme", 1
"kotkat", 3
"kotkia", 1
"kotona", 5
"kotopaikkojaan", 1
"koulu", 1
"kouluajaltaan", 1
"kouluja", 1
"koulujärjestys", 1
"koululaisilta", 1
"koulun", 4
"koulunne", 1
"koulunsa", 1
"koulupoika", 1
"koulussa", 3
"koulusta", 3
"koulutoverit", 1
"kouluun", 1
"kouraan", 1
"kouraansa", 1
"kouransa", 2
"kova", 5
"kovaa", 2
"kovaksi", 1
"kovalla", 3
"kovan", 2
"kovaosainen", 2
"kovasti", 3
"kovemmin", 2
"koviin", 1
"kovin", 5
"kovinkaan", 1
"kovuutensa", 1
"kozolyp", 1
"krakovia", 1
"kreikkalaiset", 1
"kreivi", 2
"kreivien", 1
"kreiviksi", 1
"kreivin", 2
"kreivit", 1
"kretan", 1
"krimin", 1
"kristillisen", 1
"kristillisessä", 1
"kristilliset", 1
"kristillistä", 2
"kristillisyyden", 1
"kristinopin", 1
"kristinuskoa", 1
"kristinuskolle", 1
"kristinuskon", 2
"kristittyjen", 3
"kristittyjä", 3
"kristityiksi", 1
"kristityiltä", 1
"kristityn", 1
"kristityt", 1
"kristukseen", 1
"kristuksen", 1
"krouvarien", 1
"kruunun", 1
"kuhmun", 1
"kuihtuneet", 1
"kuilun", 3
"kuin", 136
"kuinka", 62
"kuinkas", 1
"kuiskasi", 2
"kuiskaten", 1
"kuiskauksia", 1
"kuitenkaan", 13
"kuitenkin", 20
"kuivaa", 1
"kuivaan", 1
"kuivanut", 1
"kuivuneen", 1
"kuivuneisiin", 1
"kuivunut", 1
"kuka", 11
"kukaan", 32
"kukapa", 1
"kukat", 1
"kukin", 3
"kukka", 1
"kukkaronsa", 1
"kukkarossaan", 1
"kukkarostaan", 1
"kukkoa", 1
"kukoistakoon", 3
"kukoistavia", 1
"kukoistuksessa", 1
"kukon", 1
"kulauksella", 1
"kuljeta", 1
"kuljetan", 1
"kuljetetaan", 2
"kuljettaa", 4
"kuljettuaan", 2
"kuljettuansa", 1
"kulkea", 2
"kulkee", 2
"kulkeko", 1
"kulkemaan", 3
"kulki", 5
"kulkien", 1
"kulkiessa", 1
"kulkiessaan", 1
"kulkijain", 1
"kulkivat", 8
"kullalla", 6
"kullan", 1
"kullanhimo", 1
"kullanhimon", 1
"kullanväriseksi", 1
"kullattuja", 1
"kullatut", 2
"kullekin", 1
"kulmakarvansa", 1
"kulmakarvat", 4
"kulmakarvojen", 1
"kulta", 1
"kultaa", 4
"kultaama", 1
"kultainen", 1
"kultaisella", 1
"kultaisena", 1
"kultaisessa", 1
"kultaiset", 2
"kultaisia", 1
"kultaisissa", 3
"kultaista", 2
"kultajuovia", 1
"kultakoristeet", 1
"kultani", 1
"kultaraha", 1
"kultarahaa", 16
"kultarahat", 1
"kultarahoja", 6
"kultaseni", 1
"kultavartisen", 1
"kuluessa", 1
"kului", 1
"kuluksi", 1
"kuluneet", 1
"kulunut", 1
"kuluttaa", 1
"kuluttivat", 1
"kuluttua", 7
"kumahdus", 1
"kumaraan", 1
"kumarruksissa", 1
"kumarsi", 1
"kumarsivat", 3
"kumartaen", 1
"kumartajaansa", 1
"kumartelemaan", 1
"kumartui", 3
"kumartuneina", 1
"kumeana", 1
"kumisi", 1
"kummallakin", 3
"kummallekin", 1
"kummallinen", 3
"kummallisen", 1
"kummallisia", 1
"kummankin", 1
"kummasteli", 1
"kummastellen", 1
"kumminkaan", 2
"kumminkin", 4
"kummittelikin", 1
"kumoon", 1
"kumpikaan", 2
"kumpikin", 1
"kumppaneitaan", 1
"kumppaniksi", 1
"kun", 99
"kunhan", 5
"kuni", 4
"kuningas", 1
"kuningaskunnassa", 1
"kuningasta", 1
"kuninkaallinen", 1
"kuninkaalliset", 1
"kuninkaalta", 1
"kuninkaan", 5
"kuninkaat", 1
"kunnes", 7
"kunnia", 7
"kunniaa", 5
"kunniakas", 1
"kunniakkaan", 1
"kunniallinen", 1
"kunniallisesti", 1
"kunniamme", 1
"kunnian", 1
"kunniasta", 5
"kunniatta", 1
"kunniattomana", 1
"kunnioita", 1
"kunnioitettava", 1
"kunnioitettavat", 3
"kunnioitetut", 1
"kunnioittaa", 1
"kunnioittaisi", 1
"kunnioittama", 1
"kunnioittaneet", 1
"kunnollinen", 1
"kunnollista", 1
"kunnon", 2
"kunnossa", 4
"kunnostautui", 1
"kunnostautuivat", 1
"kunpa", 1
"kuntoa", 1
"kuntoaan", 3
"kuntoansa", 1
"kuntoon", 2
"kuohua", 1
"kuohuksiin", 1
"kuohuu", 1
"kuole", 2
"kuolee", 1
"kuolema", 4
"kuolemaa", 2
"kuolemaan", 1
"kuolemaani", 2
"kuolemaisillaan", 1
"kuoleman", 8
"kuolemme", 1
"kuolen", 5
"kuolettavaa", 1
"kuolettavan", 1
"kuolevan", 1
"kuolevat", 1
"kuoli", 3
"kuoliaaksi", 2
"kuolinhetkellänne", 1
"kuolinhetkenä", 2
"kuolinvuode", 1
"kuolkoot", 1
"kuolla", 8
"kuollaan", 1
"kuolleelta", 1
"kuolleen", 1
"kuolleena", 2
"kuolleenakin", 1
"kuolleet", 2
"kuolleina", 1
"kuolleita", 1
"kuollessaan", 2
"kuollut", 2
"kuolon", 3
"kuolonkalpeaksi", 1
"kuolonkalpeina", 1
"kuolonkalpeita", 1
"kuoltava", 1
"kuopassako", 1
"kuoppa", 1
"kuoppain", 1
"kuoppiin", 1
"kuoripoikaa", 1
"kuorma", 3
"kuormain", 4
"kuormalle", 1
"kuormalta", 1
"kuorman", 9
"kuormansa", 3
"kuormassa", 2
"kuormasta", 2
"kuormaston", 2
"kuormastossa", 2
"kuormat", 3
"kuormia", 1
"kuormiaan", 1
"kuormien", 5
"kuormiensa", 1
"kuormiin", 1
"kuormissa", 1
"kuormista", 1
"kuormitettu", 1
"kuorsaamista", 1
"kuorsasi", 1
"kuorsata", 1
"kuorsausta", 1
"kuovia", 1
"kuparihelainen", 1
"kuparikattiloissa", 1
"kuparilampun", 1
"kuparisessa", 1
"kuparisten", 1
"kupeella", 1
"kupeisiin", 2
"kupillisen", 1
"kuriakin", 1
"kuristi", 1
"kurja", 1
"kurjassa", 1
"kurjessa", 1
"kurjinkaan", 1
"kurkiparven", 1
"kurkistanut", 1
"kurkisteli", 1
"kurkisti", 1
"kurkkua", 3
"kurkoitellen", 1
"kurkoitti", 1
"kurottaen", 1
"kurotteli", 1
"kurpitsit", 1
"kuten", 6
"kutka", 2
"kutrejaan", 1
"kutsua", 3
"kutsuen", 1
"kutsui", 3
"kutsun", 1
"kutsunut", 1
"kutsuttiin", 1
"kutsuu", 1
"kutsuvat", 1
"kuu", 2
"kuudelta", 1
"kuukauden", 3
"kuula", 3
"kuulasta", 1
"kuulat", 2
"kuule", 5
"kuuleekin", 1
"kuulehan", 1
"kuulemaan", 1
"kuulematta", 1
"kuulen", 1
"kuulepas", 1
"kuuletko", 1
"kuulevinaan", 1
"kuuli", 4
"kuulia", 1
"kuulien", 1
"kuulin", 1
"kuulisi", 2
"kuulit", 1
"kuulivat", 2
"kuulkaa", 8
"kuulkaahan", 2
"kuulkaapas", 2
"kuulla", 5
"kuulleet", 7
"kuullen", 1
"kuullessaan", 3
"kuullut", 7
"kuuloansa", 1
"kuultu", 1
"kuultuani", 1
"kuultuansa", 3
"kuulu", 1
"kuulua", 3
"kuului", 12
"kuuluisa", 1
"kuuluisaa", 1
"kuuluisi", 2
"kuuluisin", 1
"kuuluisuutta", 1
"kuuluivat", 3
"kuulunut", 2
"kuuluu", 2
"kuuluva", 1
"kuumaksi", 1
"kuumaverinen", 1
"kuume", 1
"kuumeessa", 2
"kuumettakaan", 1
"kuumina", 1
"kuunnellen", 2
"kuuntele", 1
"kuunteli", 7
"kuuntelivat", 1
"kuusi", 2
"kuusikymmentäneljä", 1
"kuusituhatta", 1
"kuva", 4
"kuvaa", 1
"kuvaamalla", 1
"kuvailemaan", 1
"kuvailla", 1
"kuvapatsaita", 1
"kuvapatsas", 1
"kuvastua", 1
"kuvastui", 5
"kuvat", 1
"kuvata", 2
"kuvia", 1
"kuvitellut", 1
"kykene", 1
"kykenee", 1
"kykeni", 1
"kykenivät", 1
"kykybenko", 15
"kykybenkoa", 1
"kylien", 2
"kyliin", 1
"kylistä", 1
"kyliä", 2
"kyljellään", 1
"kyljen", 1
"kylkeen", 2
"kylki", 1
"kyllikseen", 1
"kyllikseni", 1
"kyllin", 3
"kyllä", 36
"kylläisiä", 1
"kylläkin", 1
"kylläpä", 1
"kyllästyivät", 1
"kylmemmäksi", 1
"kylmillä", 1
"kylmät", 1
"kylmäverisempi", 1
"kylmäverisesti", 1
"kylmäverisin", 1
"kylmäverisyydellä", 1
"kylmäverisyyttä", 2
"kylvetty", 1
"kylväjät", 1
"kylvämään", 1
"kyläin", 1
"kyläkunnan", 1
"kyläkunnasta", 1
"kylän", 2
"kylässä", 1
"kylät", 3
"kylää", 1
"kymmenkunta", 2
"kymmenmiehinen", 1
"kymmentykkinen", 1
"kynnelle", 1
"kynnykselle", 1
"kynnys", 1
"kynsistä", 1
"kynsistään", 1
"kynttilä", 1
"kynttilän", 2
"kynttilää", 1
"kynttilöitä", 1
"kyntömies", 1
"kypsyneet", 1
"kypsyneitä", 1
"kypäri", 1
"kypärin", 1
"kypärit", 2
"kypäräin", 1
"kysyen", 1
"kysyi", 19
"kysyivät", 3
"kysymykseenkään", 1
"kysymykset", 1
"kysymys", 1
"kysymättä", 3
"kysyn", 2
"kysynyt", 1
"kysyttiin", 2
"kysyviä", 1
"kysyä", 1
"kysäsi", 1
"kyyhky", 1
"kyyhkystä", 1
"kyynel", 2
"kyyneleet", 4
"kyynelehtien", 1
"kyyneleitä", 1
"kyyneleitään", 2
"kyynelillä", 1
"kyynelillään", 1
"kyynelsilmin", 1
"kyynelten", 1
"kyyristyi", 2
"kyyristyneenä", 1
"kyyryksissä", 1
"kädelläni", 1
"kädellään", 10
"käden", 1
"kädessä", 5
"kädessään", 3
"kädestä", 1
"kädet", 7
"käheästi", 1
"kämmenelle", 1
"kämmentään", 1
"käpälämäkeen", 1
"kärpänen", 1
"kärpäsiä", 1
"kärsi", 1
"kärsimyksellä", 1
"kärsimys", 1
"kärsimään", 1
"kärsineen", 1
"kärsineetkään", 1
"kärsinyt", 1
"kärsivällinen", 1
"kärsivällisyyttä", 1
"kärsivät", 1
"kärsiä", 3
"kärvettyneinä", 1
"käry", 1
"käsi", 3
"käsien", 1
"käsiensä", 1
"käsiinsä", 5
"käsikahakaksi", 1
"käsillään", 9
"käsin", 2
"käsissä", 2
"käsissään", 3
"käsistä", 3
"käsistään", 1
"käsittivät", 1
"käsittämättömällä", 1
"käsityöläiset", 1
"käsityöläisiä", 1
"käsivarren", 1
"käsivarret", 1
"käsivarsissa", 1
"käsivartensa", 1
"käsiä", 2
"käsiänsä", 2
"käsiään", 3
"käske", 1
"käskee", 1
"käsken", 1
"käskenyt", 1
"käskettekö", 1
"käsketty", 1
"käskevän", 1
"käski", 8
"käskien", 1
"käskijä", 1
"käskivät", 1
"käskyjen", 1
"käskyjä", 3
"käskyjään", 1
"käskyn", 5
"käskystä", 1
"käskystäni", 1
"käskystään", 1
"käskyä", 2
"käteen", 1
"käteensä", 5
"kätensä", 11
"kätke", 3
"kätkemättä", 1
"kätketty", 1
"kätkeytyi", 1
"kätkeytyä", 1
"kätkeä", 1
"kätki", 1
"kätkisit", 1
"kätköistä", 1
"kätkössä", 1
"kättä", 3
"kättään", 4
"kättäänkään", 1
"kävi", 14
"kävikin", 1
"kävisi", 3
"kävisiköhän", 1
"kävivät", 2
"kävivätkin", 1
"käy", 8
"käyden", 1
"käydä", 4
"käyköön", 4
"käyn", 1
"käyneet", 3
"käynti", 1
"käynyt", 3
"käyskenteli", 1
"käyt", 1
"käytettiin", 2
"käytettäväkseen", 1
"käytiin", 1
"käyttivät", 2
"käyttäneet", 1
"käyttäytyi", 1
"käyttäytyisivät", 1
"käyttäytyy", 1
"käyttää", 1
"käytävä", 3
"käytävän", 1
"käytävässä", 1
"käytävään", 2
"käännellen", 1
"käännetyllä", 1
"käännyhän", 1
"käänsi", 3
"käänsivät", 1
"käänteli", 1
"kääntyen", 4
"kääntyi", 11
"kääntyivät", 4
"kääntämään", 1
"kääntäneet", 1
"kääntänyt", 1
"kääntää", 3
"kääri", 1
"kääriytynyttä", 1
"käärmeen", 1
"kömpi", 1
"köydet", 1
"köyhimmälläkin", 1
"köyhyyttä", 1
"köysillä", 1
"köysistä", 1
"laahaamaan", 1
"laahannut", 1
"laahasi", 1
"laahasivat", 1
"laahata", 1
"laaja", 1
"laajaa", 2
"laajaksi", 1
"laajalle", 1
"laajemmin", 1
"laajeni", 2
"ladon", 1
"ladottiin", 1
"lahdelmia", 1
"lahjan", 1
"lahjat", 1
"lahjoittanut", 1
"laiha", 2
"laihan", 1
"laihoista", 1
"laillisena", 1
"lain", 1
"lainaksi", 1
"lainanneet", 1
"lainasin", 1
"lainkaan", 2
"lainmukaista", 1
"laiskuudessaan", 2
"lait", 1
"laita", 1
"laitaan", 1
"laitoihin", 1
"laittakaa", 1
"laittamaan", 1
"laittomia", 1
"laiva", 1
"laivasta", 2
"laivat", 1
"lakatkaa", 1
"lake", 1
"lakeija", 1
"lakeilla", 2
"lakeutta", 1
"lakin", 4
"lakit", 4
"lakkaamatta", 7
"lakkaamattomilta", 1
"lakkeja", 1
"lakkejaan", 1
"lakkejaankaan", 1
"lakki", 5
"lakkiakaan", 1
"lakkiin", 1
"lakkinsa", 1
"lakoon", 1
"lammas", 1
"lammasnahkainen", 1
"lammasnahkaisilla", 1
"lammasnahkalakeissaan", 1
"lammasta", 1
"lampaan", 1
"lampaita", 1
"lampun", 2
"language", 1
"lankeisivat", 1
"lankesi", 1
"lannistaisivat", 1
"lannistui", 1
"lannistunut", 1
"lantatunkioita", 1
"lanteilla", 1
"lapaa", 1
"lapselle", 1
"lapsen", 1
"lapsenhan", 1
"lapsenhoitaja", 2
"lapseni", 1
"lapsensa", 1
"lapset", 5
"lapsetkin", 1
"lapsi", 6
"lapsia", 3
"lapsiani", 1
"lapsiansa", 1
"lapsuus", 1
"laseilla", 1
"lasista", 1
"laskea", 3
"laskemaan", 1
"laskematta", 1
"laskenut", 2
"laskettiin", 4
"laskettu", 1
"laskeudut", 1
"laskeutui", 6
"laskeutuivat", 6
"laskeutuneet", 3
"laskeutunut", 2
"laskevatko", 1
"laski", 8
"laskivat", 4
"lastaan", 2
"lastenlapsemme", 1
"lastensa", 1
"latasivat", 1
"latinaksi", 1
"latinalaiset", 1
"latinalaisia", 1
"latinki", 1
"lattiaa", 2
"lattialla", 1
"lattiallakaan", 1
"lattialle", 4
"latvan", 1
"latvat", 2
"lauantaisin", 1
"laudoilla", 1
"laukaisi", 2
"laukaistakseen", 1
"laukaistiin", 1
"laukasi", 1
"laukasivat", 1
"laukaukset", 1
"laukausta", 2
"laukesi", 1
"laukkaa", 2
"laukkaamaan", 1
"laukun", 1
"laulaa", 1
"laulua", 1
"lauluja", 1
"laulun", 1
"laulunsa", 1
"lauman", 1
"laumoin", 1
"laupias", 1
"lauseet", 1
"lausu", 1
"lausua", 9
"lausuen", 2
"lausui", 21
"lausukoon", 1
"lausuneet", 1
"lausunut", 1
"lausuttavan", 1
"lausuvan", 1
"lautalle", 1
"lautalta", 1
"lautan", 1
"lautta", 1
"lauttamiesten", 1
"lavaa", 1
"lavitsalla", 1
"lavitsalle", 1
"lavitsat", 1
"lavoilla", 1
"law", 2
"laws", 9
"learn", 1
"legal", 2
"legally", 1
"lehdet", 2
"lehti", 2
"leijaili", 2
"leikata", 1
"leikattiin", 1
"leikit", 1
"leikkaamana", 1
"leikkasivat", 1
"leikkien", 1
"leikkiin", 1
"leikkikaluksi", 1
"leikkiä", 1
"leimahti", 1
"leimansa", 1
"leimusi", 1
"leimusivat", 1
"leimuun", 1
"leipiin", 1
"leipiä", 1
"leipomosta", 1
"leipä", 1
"leipänsä", 1
"leipäpalasen", 1
"leipää", 7
"leipääkin", 1
"leipään", 1
"leipäänsä", 1
"leiri", 1
"leiriensä", 1
"leiriin", 1
"leiriinsä", 1
"leirin", 1
"leirissä", 5
"leiristä", 1
"leiriytynyt", 1
"leiriä", 3
"leivinuunin", 1
"leiviskän", 1
"leivistä", 1
"leivoksen", 1
"leivoksia", 1
"leivän", 5
"leivänkappale", 1
"leivänpalasen", 1
"lekkeri", 1
"lellipoika", 1
"lemmenkaipuu", 1
"lemmittynsä", 1
"lempeä", 1
"lempo", 1
"lemusi", 1
"leninkiä", 1
"lensi", 5
"lensivät", 4
"lentelivät", 1
"lentoon", 3
"lentänyt", 1
"lentävät", 1
"lentää", 1
"lepopaikan", 1
"lepäsi", 2
"lepäsivät", 1
"lepäävät", 1
"leski", 2
"leveä", 2
"leveän", 2
"leveänä", 1
"leveästä", 1
"leveäsuiset", 1
"leveät", 2
"leveää", 1
"levisi", 3
"levitti", 2
"levittivät", 1
"levittäen", 3
"leviäisi", 1
"leviää", 2
"levolle", 5
"levollisena", 1
"levollisesti", 1
"levon", 1
"levoton", 1
"levotonta", 1
"levottomana", 2
"levottomuutta", 2
"levähdettiin", 1
"levähtämättä", 2
"levähtää", 3
"levällään", 2
"leväten", 1
"leyhyää", 1
"liability", 3
"liable", 1
"library", 1
"license", 16
"licensed", 1
"liehahdelleet", 1
"liehui", 4
"liehuivat", 1
"liehuneet", 2
"liekeistä", 1
"liekin", 1
"liekistä", 1
"liekit", 1
"liekkeihin", 1
"liekkejä", 1
"liekki", 4
"liekkien", 1
"lienee", 3
"lieneekin", 1
"lienevät", 1
"lienevätkään", 1
"liepeet", 1
"liepeisiin", 2
"liepeitä", 1
"lieu", 2
"lievä", 1
"life", 1
"lihakauppias", 1
"lihava", 5
"lihavilla", 1
"lihovat", 1
"liiallinen", 1
"liialliselta", 1
"liian", 9
"liiankin", 1
"liikahda", 1
"liikahtamatta", 4
"liikahtamattomana", 2
"liikahti", 2
"liikahutti", 1
"liikauttaa", 1
"liike", 2
"liikettä", 1
